"","municipio_code","municipio_name","region","long.x","lat.x","order","hole","piece","id","group","state_code","state_name","state_name_official","state_abbr","state_abbr_official","year","pop","pop_male","pop_female","afromexican","indigenous_language","metro_area","long.y","lat.y","Inversión.por.metro.cuadrado","porc_no_entub","due_tot","ind_ce_tot","sin_dre","serv_prom"
"272","12","Tlalpan","09012",-99.13083197,19.28359114,18197,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"273","12","Tlalpan","09012",-99.15186031,19.23006832,18198,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"274","12","Tlalpan","09012",-99.15191446,19.22997392,18199,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"275","12","Tlalpan","09012",-99.13389868,19.21103473,18200,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"276","12","Tlalpan","09012",-99.13360365,19.21072124,18201,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"277","12","Tlalpan","09012",-99.13291569,19.20975237,18202,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"278","12","Tlalpan","09012",-99.132773,19.20943906,18203,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"279","12","Tlalpan","09012",-99.13276634,19.20925571,18204,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"280","12","Tlalpan","09012",-99.13276869,19.20923463,18205,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"281","12","Tlalpan","09012",-99.13277015,19.20833482,18206,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"282","12","Tlalpan","09012",-99.13270425,19.20823942,18207,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"283","12","Tlalpan","09012",-99.13252514,19.20812488,18208,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"284","12","Tlalpan","09012",-99.13241977,19.2080002,18209,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"285","12","Tlalpan","09012",-99.13232025,19.20770009,18210,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"286","12","Tlalpan","09012",-99.13233909,19.20758398,18211,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"287","12","Tlalpan","09012",-99.13249775,19.20715515,18212,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"288","12","Tlalpan","09012",-99.13249957,19.20672348,18213,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"289","12","Tlalpan","09012",-99.1324312,19.20647905,18214,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"290","12","Tlalpan","09012",-99.13227168,19.20623872,18215,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"291","12","Tlalpan","09012",-99.13198003,19.20591454,18216,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"292","12","Tlalpan","09012",-99.13148512,19.2054282,18217,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"293","12","Tlalpan","09012",-99.13136602,19.20522208,18218,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"294","12","Tlalpan","09012",-99.13121369,19.20480011,18219,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"295","12","Tlalpan","09012",-99.1303024,19.20317555,18220,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"296","12","Tlalpan","09012",-99.12991746,19.20304555,18221,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"297","12","Tlalpan","09012",-99.12953903,19.20107209,18222,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"298","12","Tlalpan","09012",-99.12954026,19.20068209,18223,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"299","12","Tlalpan","09012",-99.13024432,19.15254417,18224,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"300","12","Tlalpan","09012",-99.15249958,19.14211808,18225,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"301","12","Tlalpan","09012",-99.16329285,19.11749057,18226,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"302","12","Tlalpan","09012",-99.13648148,19.08937798,18227,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"303","12","Tlalpan","09012",-99.22677778,19.09606,18228,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"304","12","Tlalpan","09012",-99.27869522,19.13170172,18229,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"305","12","Tlalpan","09012",-99.28258883,19.13821283,18230,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"306","12","Tlalpan","09012",-99.28533394,19.14280295,18231,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"307","12","Tlalpan","09012",-99.29311506,19.16529908,18232,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"308","12","Tlalpan","09012",-99.30018312,19.18457851,18233,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"309","12","Tlalpan","09012",-99.30324332,19.1936558,18234,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"310","12","Tlalpan","09012",-99.30444483,19.20052203,18235,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"311","12","Tlalpan","09012",-99.30678474,19.21108083,18236,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"312","12","Tlalpan","09012",-99.30713554,19.21372846,18237,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"313","12","Tlalpan","09012",-99.30829969,19.2145124,18238,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"314","12","Tlalpan","09012",-99.31336574,19.21896737,18239,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"315","12","Tlalpan","09012",-99.31555554,19.22739535,18240,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"316","12","Tlalpan","09012",-99.28239358,19.21308146,18241,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"317","12","Tlalpan","09012",-99.25312935,19.23510028,18242,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"318","12","Tlalpan","09012",-99.24578215,19.26777477,18243,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"319","12","Tlalpan","09012",-99.24538642,19.26808718,18244,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"320","12","Tlalpan","09012",-99.24536961,19.2681006,18245,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"321","12","Tlalpan","09012",-99.24532615,19.26813531,18246,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"322","12","Tlalpan","09012",-99.24527131,19.26818583,18247,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"323","12","Tlalpan","09012",-99.24497252,19.26851791,18248,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"324","12","Tlalpan","09012",-99.24487398,19.26865657,18249,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"325","12","Tlalpan","09012",-99.24449122,19.26884294,18250,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"326","12","Tlalpan","09012",-99.24394954,19.26921102,18251,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"327","12","Tlalpan","09012",-99.24374329,19.26935117,18252,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"328","12","Tlalpan","09012",-99.24346783,19.26978988,18253,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"329","12","Tlalpan","09012",-99.24349783,19.26997348,18254,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"330","12","Tlalpan","09012",-99.24360228,19.27026775,18255,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"331","12","Tlalpan","09012",-99.24396788,19.27211194,18256,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"332","12","Tlalpan","09012",-99.24430403,19.27245518,18257,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"333","12","Tlalpan","09012",-99.24344517,19.28225871,18258,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"334","12","Tlalpan","09012",-99.24331768,19.28233632,18259,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"335","12","Tlalpan","09012",-99.24265635,19.28433928,18260,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"336","12","Tlalpan","09012",-99.24231725,19.28486855,18261,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"337","12","Tlalpan","09012",-99.23224831,19.30378878,18262,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"338","12","Tlalpan","09012",-99.23204222,19.30388103,18263,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"339","12","Tlalpan","09012",-99.21992543,19.31226363,18264,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"340","12","Tlalpan","09012",-99.20575217,19.30568188,18265,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"341","12","Tlalpan","09012",-99.19810925,19.30299975,18266,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"342","12","Tlalpan","09012",-99.19715769,19.30255922,18267,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"343","12","Tlalpan","09012",-99.19158443,19.30225437,18268,FALSE,"1","09012","09012.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,699928,334877,365051,12245,11884,"Valle de México",-99.167126,19.288275,4957.5,29.14473162,27690,17.6775584357542,0,46
"344","13","Xochimilco","09013",-99.08793554,19.30532486,18269,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"345","13","Xochimilco","09013",-99.08765888,19.30468186,18270,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"346","13","Xochimilco","09013",-99.07590998,19.29098617,18271,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"347","13","Xochimilco","09013",-99.07494111,19.28969814,18272,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"348","13","Xochimilco","09013",-99.06896675,19.28495585,18273,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"349","13","Xochimilco","09013",-99.03731945,19.27170574,18274,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"350","13","Xochimilco","09013",-99.03646391,19.27097683,18275,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"351","13","Xochimilco","09013",-99.03567152,19.27026343,18276,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"352","13","Xochimilco","09013",-99.03535378,19.26979397,18277,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"353","13","Xochimilco","09013",-99.03464395,19.26874517,18278,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"354","13","Xochimilco","09013",-99.03373385,19.26770382,18279,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"355","13","Xochimilco","09013",-99.03302189,19.26711691,18280,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"356","13","Xochimilco","09013",-99.03106592,19.26493254,18281,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"357","13","Xochimilco","09013",-99.03028094,19.26294117,18282,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"358","13","Xochimilco","09013",-99.02982032,19.26259555,18283,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"359","13","Xochimilco","09013",-99.02685951,19.26176077,18284,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"360","13","Xochimilco","09013",-99.02508208,19.26200985,18285,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"361","13","Xochimilco","09013",-99.02405725,19.26175718,18286,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"362","13","Xochimilco","09013",-99.01907428,19.26089514,18287,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"363","13","Xochimilco","09013",-99.01899177,19.26086449,18288,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"364","13","Xochimilco","09013",-99.01890778,19.26083255,18289,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"365","13","Xochimilco","09013",-99.01867409,19.26074366,18290,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"366","13","Xochimilco","09013",-99.01742205,19.26026983,18291,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"367","13","Xochimilco","09013",-99.01727229,19.26022135,18292,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"368","13","Xochimilco","09013",-99.01656857,19.25998003,18293,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"369","13","Xochimilco","09013",-99.01651512,19.25995545,18294,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"370","13","Xochimilco","09013",-99.01638882,19.25989429,18295,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"371","13","Xochimilco","09013",-99.01556035,19.25933848,18296,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
"372","13","Xochimilco","09013",-99.01486106,19.25899386,18297,FALSE,"1","09013","09013.1","09","Ciudad de México","Ciudad de México","CDMX","CDMX",2020,442178,215452,226726,9830,10662,"Valle de México",-99.104913,19.263462,1407.28,34.132254,21563,20.2113201772152,0,32
